id,label,gender,profession,ideology_binary,ideology_multiclass,tweet
18079,@user397,female,politician,right,moderate_right,"Quiero pensar que a algunos [POLITICAL_PARTY] les incomoda pactar los #PGE con [POLITICAL_PARTY], pero se han dejado ganar la partida por el señor Iglesias. . NUNCA podrán decir que no tuvieron la opción moderada de [POLITICAL_PARTY]. ¿Pero saben qué es lo mejor? Que ahora, por fin, todos los españoles lo saben"
1784,@user382,female,politician,right,moderate_right,@user una gran idea
3719,@user434,female,politician,right,moderate_right,Siempre conjugas inteligencia con humor 👏🏻
10699,@user329,female,politician,left,left,"El ministro de Defensa de Bolsonaro, un general nostálgico de la dictadura, lleva a la esfera pública los aniversarios del golpe militar de 1964, con elogios. Hace pocos días, en el Congreso brasileño, Braga Netto afirmó que “no hubo dictadura y, sí, hubo excesos de dos lados”🤯"
11118,@user323,male,politician,left,moderate_left,"Lleva @user un rato escribiendo frenéticamente, normal, @user le está destrozando el discurso de mañana. Parlamento pueril, histriónico, desordenado y plagado de insultos, parece lógico que cualquier político normal se largue del contubernio de @user."
31785,@user122,male,journalist,right,right,"Hoy en #HoraPuntaTVE hablaremos del crimen de Almonte entrevistando a Marianela Olmedo y Ánibal Domínguez, 5 años después sigue sin resolverse el caso. Y con la magia de @user. Os esperamos a las 22:05h en @user"
28696,@user371,male,politician,right,moderate_right,"Sánchez dijo que no dormiría tranquilo con Iglesias en el Gobierno, y le hizo vicepresidente. Ahora, es Gabilondo el que dice que con Iglesias “no”. . Los madrileños ya no se creen las mentiras del [POLITICAL_PARTY]. . El 4M, la única opción frente al ticket Gabilondo-Iglesias es @user"
14112,@user398,female,journalist,right,moderate_right,"Felipe González ha contado en su charla con Aznar que cuando a Suárez le faltaban 14 votos para aprobar los Presupuestos del 81, 16 diputados del [POLITICAL_PARTY] se salieron del pleno y faltaron a la votación. Como diciendo..."
23664,@user322,female,politician,left,moderate_left,SCIENCE BY WOMEN. . Comienzo de semana en Barcelona. Comisión rectora para seleccionar las tres investigadoras que vendrán a BIZKAIA. Potentes CV y muchas ilusiones depositadas. Tb ilusión por nuestra parte y por parte de @user @user y @user. @user
13099,@user414,male,politician,left,moderate_left,"@user Darse por aludido es delatador. No sabía. Tengo muy buenos recuerdos. No los estropee. Y, en cuanto a su amenaza, cuando quiera hablamos públicamente. Si no fuera por una persona… ya lo habría hecho. La próxima me va a amenazar usted en un Juzgado. Y no me llame… ‘compañero’."
675,@user282,male,politician,left,left,"5. Milagrosamente justo AL DÍA SIGUIENTE de estallar el escándalo de las terapias de curación de la homosexualidad en el obispado de Alcalá (el pasado 2 de abril) y ante el revuelo mediático, el gobierno del [POLITICAL_PARTY] se acuerda del expediente y anuncia que va a sancionar a la Coach."
4840,@user41,male,politician,left,moderate_left,"En el 2 Aniversario de los atentados terroristas de Barcelona y Cambrils, rindo homenaje a la memoria de las víctimas, en particular de la zaragozana Ana María Suárez, y abrazo a sus familiares, empezando por Roque Oriol, su marido.Que la justicia sea implacable con los asesinos"
1745,@user207,female,journalist,left,left,"@user @user Estoy igual que tú. Portugal es una de las patrias de mi corazón, allí me escondo y me cobijo. Creo que gracias a ti fui por primera vez al Solar dos Presuntos."
12883,@user31,male,politician,right,moderate_right,Parte de la capital de Bielorrusia permanece desde hace varios minutos paralizada por una marcha contra el actual presidente Lukashenko.
31109,@user376,female,politician,left,moderate_left,"Lecciones del [POLITICAL_PARTY] en materia laboral, ninguna!!!!. Un [POLITICAL_PARTY] al que la justicia ha condenado por recortar la indemnización de sus propios trabajadores. Lucharemos contra el modelo del [POLITICAL_PARTY] que consideraba justo un contrato de 3 días o 3 horas, los dos euros por habitación hecha,…"
6692,@user49,male,politician,right,moderate_right,No podemos permitir que se malgaste ni un solo euro de los fondos europeos. Desde [POLITICAL_PARTY] trabajamos para que los presupuestos cumplan con los requisitos de la UE. Urge invertir en nuestra Sanidad y en nuestras pymes y autónomos. Hoy se lo hemos dejado claro al Gobierno.
47187,@user376,female,politician,left,moderate_left,"Este modo de hacer política da asco. Ya basta d q esta gente del [POLITICAL_PARTY] piense q los ciudadanos son idiotas: es Rajoy el que concede, en cumplimiento de ley,el 3grado a 2 presos etarras. Será que la asignatura de lectura de textos fue una de las que le regalaron en el Máster a Casado"
11319,@user126,male,journalist,left,left,"Reflexión sobre los mil textos que surgen a raíz de una noticia, por ejemplo lo de Simone Biles. Hay quien escribe lo mismo que todo el mundo (que suele ser la opinión mayoritaria), pero mejor. Ese suele triunfar. Yo prefiero a quien escriba otra cosa, aunque sea peor."
39169,@user31,male,politician,right,moderate_right,🇧🇾Otros vídeos captaron el momento del asesinato de Alexander Tarayvoski. Las imágenes son extremadamente duras
12938,@user69,female,politician,left,left,"Isabel Díaz Ayuso, cuyo Gobierno ordenó no trasladar enfermos de residencias a hospitales, dijo de Podemos que ""son peores que el virus"". Está claro que da más importancia a su sillón que a la vida de la gente. . @user habló de ello con @user"
8674,@user70,male,politician,right,moderate_right,¡ Y este es el que quiere ser de nuevo Presidente del Gobierno! @ Por sus gestos les conoceréis
24540,@user376,female,politician,left,moderate_left,"Terminamos el día tras haber celebrado una reunión con las compañeras [POLITICAL_PARTY] de la Comisión de Trabajo. Gracias por actuar de portavoces de las demandas, dudas, consultas de tantos ...Vuestra atención y las medidas del Gobierno de España harán que nadie se quede atrás."
13028,@user126,male,journalist,left,left,@user @user Hacemos más periodismo que ese señor. Pero menos gracia.
35419,@user443,male,politician,right,moderate_right,"Desde el fair play que siempre nos ha caracterizado y que nos ha llevado a tener debates razonados desde las diferencias lógicas, desearle el mejor de los éxitos a @user en su nueva etapa como diputado representativo de la juventud socialista. . Hoy toma posesión."
3029,@user93,male,journalist,right,right,"La @user acaba de detener a 9 MENAS que no sólo han agredido y robado a las 21h de hoy a una mujer en #Madrid, sino que luego han apedreado a los viandantes que se pararon a auxiliarla. Hay varios heridos con brechas en la cabeza. Mi paciencia se ha agotado. ¿Y la vuestra?"
45705,@user114,female,politician,left,left,"Luis del Rivero, presidente de Sacyr entre 2004 y 2011, visitó la sede del [POLITICAL_PARTY] decenas de veces y, como él mismo explica, sólo se veía con el Rouco Varela de Génova"
2890,@user191,male,politician,right,moderate_right,"@user @user @user @user @user @user @user @user @user @user @user Creo que a la gente le interesa más que va a hacer el Gobierno de @user para que dejemos de ser el país con más muertos proporcionalmente del mundo por #COVID19, y con la mayor recesión de toda la zona Euro. Te ánimo a qué os pongáis a trabajar."
1160,@user454,female,politician,right,moderate_right,"Hoy, hace 40 años, el concejal Ramón Baglieto fue ametrallado y rematado por un etarra al que Ramón había salvado la vida años atrás. #ETA dejó a dos niños huérfanos de padre que salieron adelante gracias a su madre, Pilar Elías, ejemplo de compromiso. Gracias por tanto, Pilar."
32540,@user96,female,politician,right,moderate_right,"La dramática corrupción del mundo intelectual:. El libro más vendido en Italia está firmado por una “influencer” que no lo escribió y que presume de no haber leído un libro en su vida. En España, el presidente del Senado ha plagiado varios libros... y al [POLITICAL_PARTY] le parece perfecto"
28185,@user339,female,politician,left,left,"Europa ha aprendido que la receta de la austeridad no es el camino. Hoy todos los europeos ganamos y la UE sale más fuerte. Ahora tenemos un gran reto por delante: abordar las grandes transformaciones, con un eje verde, digital, moderno y social. Estemos a la altura del momento."
24107,@user26,male,politician,right,moderate_right,"Hoy se presentó a nivel mundial el nuevo modelo Peugeot 2008 en la planta del Grupo PSA en Vigo, que supondrá un éxito para la marca, para sus trabajadores y para nuestra tierra. Galicia escribe el futuro de la automoción y esta última, el de Galicia"
40333,@user455,female,politician,left,moderate_left,"Pa quitarse el sombrero!. En este país, los enemigos no son los empobrecidos, no nos invaden, huyen del horror de la violencia, del hambre y la sed. Ls q nos han invadido son los inversores, ls especuladores, ls financieros y ls banqueros que han puesto nuestro país de rodillas."
39022,@user75,female,politician,right,moderate_right,"3 eslóganes en lo que llevamos de crisis sanitaria. La compra de medicamentos, pagar los Ertes, el corredor turístico seguro, el IMV, la vuelta al cole. ya tal. Sólo les importa el relato. Y el moreno de @user , claro. . @user @user"
47246,@user112,female,politician,right,moderate_right,👉🏼 @user alerta de la situación extrema de muchas familias españolas. 🔴 El 83% de familias con hijos de 0 a 6 años atendidas por Cruz Roja viven en pobreza extrema. 🔴 El IMV solo llega a 1 de cada 3. El Gobierno ha dejado atrás a los más vulnerables
36451,@user355,female,politician,right,right,"Hace dos años en Andalucia empezó una nueva etapa para @user y para millones de personas. . Y en la familia [POLITICAL_PARTY] seguimos haciendo historia, TODOS, cada día de nuestra vida a través de nuestro trabajo y compromiso. #Esperanza #Patria #Vida #Libertad #[POLITICAL_PARTY]"
46227,@user5,male,politician,left,moderate_left,"""Y es que en este tiempo ha construido una relación de ""lealtad"" y ""confianza"" con Iván Redondo, el jefe de gabinete del presidente a través de una comunicación directa y fluida. Ambos se han solido ver en Moncloa todos los viernes y la previsión es que lo sigan haciendo."""
47741,@user235,female,politician,left,moderate_left,"Estoy muy orgullosa de los riojanos pero tengo que seguir reclamando PRUDENCIA. La enfermedad sigue ahí. Ahora es momento de mostrar todavía con más fuerza lo mejor de cada uno, de dar positivo en responsabilidad. Y, como presidenta, no tengo la menor duda de que así será."
26146,@user447,male,journalist,right,moderate_right,"A mi me parece muy bien condenar el fascismo y el franquismo. Y también a los hijos de puta del Frente Popular que sacaron de su casa a mi abuelo pocos días antes de nacer mi madre y le reventaron la nuca, por ser católico y tener una joyería. Asquerosos comunistas, ya tú sabes."
45451,@user290,male,politician,left,left,"@user @user Hola, Don Israel. Hablar de fiscalidad obliga a hablar de deuda pública; hasta ahí, de acuerdo. En lo que no concordamos, entiendo, es en achacar esa deuda al hecho de que lxs españolxs vivan por encima de sus posibilidades. Gracias por el comentario."
